date(YYYY-MM-DD), time(UTC), lat(deg), lon(deg), scene_id, cldc, tau_liq, tau_ice, tile number, grid_latt and grid_lont index 1, grid_latt and grid_lont index 2,INVALID
2016-08-01, 06:00:00, -6.03, 345.93, 125, 0.78, 45.48, 0.00, 1, 1350, 1411,8
2016-08-01, 06:00:00, -22.39, 60.37, 125, 0.77, 47.34, 0.00, 2, 788, 920,8
2016-08-01, 06:00:00, 23.31, 216.36, 125, 0.76, 41.38, 0.00, 5, 56, 542,8
2016-08-01, 06:00:00, 5.62, 315.32, 125, 0.76, 40.36, 0.00, 1, 1747, 401,8
2016-08-01, 06:00:00, -15.86, 325.01, 126, 0.73, 92.97, 0.00, 1, 992, 742,8
2016-08-01, 06:00:00, 47.88, 229.21, 126, 0.71, 77.82, 0.00, 3, 2790, 2326,8
2016-08-01, 06:00:00, 25.94, 323.28, 126, 0.73, 62.31, 0.00, 1, 2454, 683,8
2016-08-01, 06:00:00, -31.49, 47.55, 126, 0.79, 65.12, 0.00, 2, 353, 482,8
2016-08-01, 06:00:00, 26.83, 219.97, 126, 0.78, 56.21, 0.00, 5, 199, 446,8
2016-08-01, 06:00:00, 2.22, 263.23, 126, 0.72, 83.39, 0.00, 5, 1636, 1468,8
2016-08-01, 06:00:00, -27.23, 77.74, 126, 0.80, 67.03, 0.00, 2, 665, 1467,8
2016-08-01, 06:00:00, -19.95, 239.00, 126, 0.76, 74.77, 0.00, 5, 875, 2206,8
2016-08-01, 06:00:00, -15.05, 322.81, 126, 0.79, 65.57, 0.00, 1, 1011, 667,8
2016-08-01, 06:00:00, -31.17, 45.05, 126, 0.71, 53.83, 0.00, 2, 336, 391,8
2016-08-01, 06:00:00, -14.96, 221.45, 127, 0.86, 0.21, 0.00, 5, 256, 2128,8
2016-08-01, 06:00:00, 31.09, 196.96, 127, 0.82, 0.12, 0.00, 4, 2398, 423,8
2016-08-01, 06:00:00, 26.13, 299.15, 127, 0.87, 0.66, 0.00, 5, 2840, 487,8
2016-08-01, 06:00:00, -21.06, 357.88, 127, 0.81, 0.21, 0.00, 1, 867, 1780,8
2016-08-01, 06:00:00, 2.77, 309.95, 127, 0.85, 0.06, 0.00, 1, 1648, 198,8
2016-08-01, 06:00:00, 11.35, 140.76, 127, 0.83, 0.45, 0.00, 4, 596, 1134,8
2016-08-01, 06:00:00, 3.78, 180.41, 127, 0.85, 0.09, 0.00, 4, 1859, 1418,8
2016-08-01, 06:00:00, 14.47, 135.24, 127, 0.81, 0.30, 0.00, 4, 398, 991,8
2016-08-01, 06:00:00, 23.94, 337.07, 127, 0.83, 0.14, 0.00, 1, 2314, 1135,8
2016-08-01, 06:00:00, -11.37, 247.14, 127, 0.86, 0.16, 0.00, 5, 1137, 1898,8
2016-08-01, 06:00:00, 22.64, 336.69, 128, 0.85, 1.76, 0.00, 1, 2271, 1123,8
2016-08-01, 06:00:00, 22.91, 333.12, 128, 0.89, 1.13, 0.00, 1, 2292, 1009,8
2016-08-01, 06:00:00, -16.14, 216.09, 128, 0.87, 2.06, 0.00, 5, 45, 2227,8
2016-08-01, 06:00:00, -27.69, 91.56, 128, 0.82, 1.08, 0.00, 2, 633, 1895,8
2016-08-01, 06:00:00, 22.40, 151.14, 128, 0.83, 2.20, 0.00, 4, 945, 791,8
2016-08-01, 06:00:00, -23.90, 353.75, 128, 0.84, 1.72, 0.00, 1, 777, 1652,8
2016-08-01, 06:00:00, -17.38, 334.05, 128, 0.86, 1.67, 0.00, 1, 972, 1039,8
2016-08-01, 06:00:00, 6.69, 172.03, 128, 0.85, 1.24, 0.00, 4, 1599, 1330,8
2016-08-01, 06:00:00, -10.46, 347.03, 128, 0.80, 1.45, 0.00, 1, 1212, 1445,8
2016-08-01, 06:00:00, 34.23, 147.19, 128, 0.87, 1.05, 0.00, 4, 815, 336,8
2016-08-01, 06:00:00, 5.24, 56.92, 129, 0.84, 2.91, 0.00, 2, 1712, 806,8
2016-08-01, 06:00:00, 70.93, 162.70, 129, 0.88, 2.81, 0.00, 3, 1459, 2130,8
2016-08-01, 06:00:00, 44.33, 229.67, 129, 0.88, 2.65, 0.00, 3, 2930, 2411,8
2016-08-01, 06:00:00, 3.29, 315.73, 129, 0.85, 4.44, 0.00, 1, 1659, 416,8
2016-08-01, 06:00:00, -28.67, 42.98, 129, 0.87, 4.67, 0.00, 2, 411, 314,8
2016-08-01, 06:00:00, -17.52, 176.37, 129, 0.86, 4.38, 0.00, 4, 1733, 2088,8
2016-08-01, 06:00:00, 39.90, 311.22, 129, 0.84, 2.82, 0.00, 3, 2752, 82,8
2016-08-01, 06:00:00, 5.36, 188.80, 129, 0.81, 4.16, 0.00, 4, 2126, 1362,8
2016-08-01, 06:00:00, 24.03, 225.35, 129, 0.89, 4.25, 0.00, 5, 402, 623,8
2016-08-01, 06:00:00, -28.98, 254.47, 129, 0.81, 3.92, 0.00, 5, 1366, 2472,8
2016-08-01, 06:00:00, -17.28, 79.30, 130, 0.88, 7.26, 0.00, 2, 996, 1515,8
2016-08-01, 06:00:00, -20.09, 101.00, 130, 0.81, 5.59, 0.00, 2, 862, 2198,8
2016-08-01, 06:00:00, -19.10, 79.17, 130, 0.87, 5.81, 0.00, 2, 937, 1511,8
2016-08-01, 06:00:00, -0.37, 349.20, 130, 0.84, 6.52, 0.00, 1, 1525, 1512,8
2016-08-01, 06:00:00, -4.30, 228.55, 130, 0.89, 6.69, 0.00, 5, 518, 1692,8
2016-08-01, 06:00:00, 45.73, 227.35, 130, 0.85, 5.26, 0.00, 3, 2849, 2425,8
2016-08-01, 06:00:00, -42.54, 129.67, 130, 0.85, 6.46, 0.00, 6, 211, 2691,8
2016-08-01, 06:00:00, -27.82, 43.09, 130, 0.87, 5.27, 0.00, 2, 447, 318,8
2016-08-01, 06:00:00, 39.63, 311.58, 130, 0.82, 6.56, 0.00, 3, 2754, 65,8
2016-08-01, 06:00:00, 8.57, 266.40, 130, 0.86, 6.88, 0.00, 5, 1734, 1270,8
2016-08-01, 06:00:00, 35.30, 298.57, 131, 0.86, 8.81, 0.00, 5, 2818, 115,8
2016-08-01, 06:00:00, -10.85, 99.54, 131, 0.82, 8.45, 0.00, 2, 1180, 2150,8
2016-08-01, 06:00:00, -15.72, 215.28, 131, 0.81, 7.70, 0.00, 5, 12, 2218,8
2016-08-01, 06:00:00, -10.31, 100.85, 131, 0.88, 8.21, 0.00, 2, 1195, 2193,8
2016-08-01, 06:00:00, -39.44, 39.96, 131, 0.81, 7.59, 0.00, 6, 2797, 2989,8
2016-08-01, 06:00:00, -34.01, 17.68, 131, 0.89, 8.07, 0.00, 1, 303, 2423,8
2016-08-01, 06:00:00, 25.55, 216.86, 131, 0.85, 8.56, 0.00, 5, 76, 454,8
2016-08-01, 06:00:00, 45.52, 199.51, 131, 0.81, 7.99, 0.00, 3, 2359, 2893,8
2016-08-01, 06:00:00, -37.60, 243.96, 131, 0.90, 9.06, 0.00, 5, 1036, 2823,8
2016-08-01, 06:00:00, 31.94, 343.92, 131, 0.81, 8.61, 0.00, 1, 2578, 1349,8
2016-08-01, 06:00:00, 4.22, 311.71, 132, 0.88, 12.43, 0.00, 1, 1702, 266,8
2016-08-01, 06:00:00, -26.91, 263.72, 132, 0.89, 10.63, 0.00, 5, 1651, 2398,8
2016-08-01, 06:00:00, 24.96, 222.00, 132, 0.89, 10.27, 0.00, 5, 277, 549,8
2016-08-01, 06:00:00, -1.81, 204.43, 132, 0.86, 10.29, 0.00, 4, 2663, 1604,8
2016-08-01, 06:00:00, -29.03, 254.31, 132, 0.86, 11.24, 0.00, 5, 1361, 2474,8
2016-08-01, 06:00:00, 29.25, 147.67, 132, 0.85, 11.24, 0.00, 4, 831, 527,8
2016-08-01, 06:00:00, -6.25, 269.68, 132, 0.83, 11.20, 0.00, 5, 1836, 1732,8
2016-08-01, 06:00:00, -16.17, 206.65, 132, 0.80, 11.96, 0.00, 4, 2745, 2161,8
2016-08-01, 06:00:00, 46.07, 199.02, 132, 0.83, 12.24, 0.00, 3, 2333, 2877,8
2016-08-01, 06:00:00, 23.16, 231.31, 132, 0.84, 12.10, 0.00, 5, 615, 708,8
2016-08-01, 06:00:00, 29.64, 226.64, 133, 0.83, 13.38, 0.00, 5, 449, 416,8
2016-08-01, 06:00:00, 14.01, 307.56, 133, 0.84, 13.66, 0.00, 1, 2122, 104,8
2016-08-01, 06:00:00, -17.07, 79.27, 133, 0.89, 12.72, 0.00, 2, 1003, 1514,8
2016-08-01, 06:00:00, 22.09, 190.85, 133, 0.81, 13.06, 0.00, 4, 2193, 793,8
2016-08-01, 06:00:00, -28.46, 259.40, 133, 0.82, 13.05, 0.00, 5, 1518, 2450,8
2016-08-01, 06:00:00, -41.12, 163.83, 133, 0.81, 13.54, 0.00, 4, 1346, 2923,8
2016-08-01, 06:00:00, -27.65, 260.08, 133, 0.88, 12.83, 0.00, 5, 1539, 2422,8
2016-08-01, 06:00:00, 49.39, 228.21, 133, 0.82, 14.08, 0.00, 3, 2724, 2308,8
2016-08-01, 06:00:00, 49.66, 228.81, 133, 0.84, 12.75, 0.00, 3, 2721, 2289,8
2016-08-01, 06:00:00, -28.99, 326.95, 133, 0.84, 13.21, 0.00, 1, 532, 807,8
2016-08-01, 06:00:00, -39.01, 299.79, 134, 0.82, 17.02, 0.00, 6, 2808, 62,8
2016-08-01, 06:00:00, -33.53, 259.27, 134, 0.87, 16.48, 0.00, 5, 1514, 2630,8
2016-08-01, 06:00:00, -1.40, 221.01, 134, 0.89, 17.33, 0.00, 5, 239, 1592,8
2016-08-01, 06:00:00, 39.89, 313.84, 134, 0.82, 16.99, 0.00, 3, 2692, 41,8
2016-08-01, 06:00:00, -24.47, 99.84, 134, 0.88, 15.23, 0.00, 2, 714, 2160,8
2016-08-01, 06:00:00, -36.70, 16.64, 134, 0.84, 15.48, 0.00, 1, 207, 2387,8
2016-08-01, 06:00:00, 25.47, 210.29, 134, 0.89, 16.70, 0.00, 4, 2884, 499,8
2016-08-01, 06:00:00, -26.31, 264.36, 134, 0.86, 17.17, 0.00, 5, 1671, 2378,8
2016-08-01, 06:00:00, 26.23, 225.57, 134, 0.81, 15.81, 0.00, 5, 410, 539,8
2016-08-01, 06:00:00, -11.52, 240.52, 134, 0.85, 15.06, 0.00, 5, 925, 1915,8
2016-08-01, 06:00:00, -19.89, 321.71, 135, 0.85, 17.56, 0.00, 1, 831, 629,8
2016-08-01, 06:00:00, -9.00, 270.06, 135, 0.81, 19.54, 0.00, 5, 1848, 1819,8
2016-08-01, 06:00:00, -7.06, 228.50, 135, 0.82, 18.01, 0.00, 5, 516, 1792,8
2016-08-01, 06:00:00, 38.00, 212.40, 135, 0.82, 18.70, 0.00, 3, 2904, 3007,8
2016-08-01, 06:00:00, -14.23, 86.24, 135, 0.81, 18.94, 0.00, 2, 1091, 1729,8
2016-08-01, 06:00:00, -11.88, 270.25, 135, 0.81, 19.86, 0.00, 5, 1854, 1911,8
2016-08-01, 06:00:00, 28.34, 204.32, 135, 0.83, 18.65, 0.00, 4, 2659, 457,8
2016-08-01, 06:00:00, -15.82, 54.69, 135, 0.89, 19.09, 0.00, 2, 992, 731,8
2016-08-01, 06:00:00, -15.06, 276.82, 135, 0.87, 18.96, 0.00, 5, 2062, 2026,8
2016-08-01, 06:00:00, -24.85, 105.46, 135, 0.89, 19.89, 0.00, 2, 668, 2347,8
2016-08-01, 06:00:00, -30.90, 226.72, 136, 0.88, 20.76, 0.00, 5, 452, 2706,8
2016-08-01, 06:00:00, -29.94, 49.46, 136, 0.83, 22.25, 0.00, 2, 434, 550,8
2016-08-01, 06:00:00, -18.82, 240.00, 136, 0.81, 22.72, 0.00, 5, 908, 2163,8
2016-08-01, 06:00:00, 1.57, 263.59, 136, 0.81, 21.67, 0.00, 5, 1647, 1488,8
2016-08-01, 06:00:00, -27.36, 258.72, 136, 0.86, 24.24, 0.00, 5, 1497, 2412,8
2016-08-01, 06:00:00, -36.83, 265.62, 136, 0.87, 21.12, 0.00, 5, 1710, 2757,8
2016-08-01, 06:00:00, -38.26, 230.82, 136, 0.88, 21.06, 0.00, 5, 598, 2955,8
2016-08-01, 06:00:00, -27.99, 241.94, 136, 0.88, 21.49, 0.00, 5, 971, 2476,8
2016-08-01, 06:00:00, -42.59, 131.69, 136, 0.87, 21.88, 0.00, 6, 181, 2647,8
2016-08-01, 06:00:00, 14.18, 310.93, 136, 0.85, 20.93, 0.00, 1, 2101, 236,8
2016-08-01, 06:00:00, 0.86, 263.46, 137, 0.86, 25.73, 0.00, 5, 1643, 1510,8
2016-08-01, 06:00:00, -8.20, 331.29, 137, 0.90, 25.27, 0.00, 1, 1269, 950,8
2016-08-01, 06:00:00, -31.43, 263.39, 137, 0.87, 26.84, 0.00, 5, 1641, 2556,8
2016-08-01, 06:00:00, -31.51, 270.61, 137, 0.83, 28.14, 0.00, 5, 1865, 2573,8
2016-08-01, 06:00:00, -20.84, 325.34, 137, 0.84, 26.54, 0.00, 1, 818, 753,8
2016-08-01, 06:00:00, 59.43, 329.49, 137, 0.84, 26.03, 0.00, 3, 1899, 606,8
2016-08-01, 06:00:00, 29.05, 216.56, 137, 0.90, 28.26, 0.00, 5, 64, 299,8
2016-08-01, 06:00:00, -22.52, 324.54, 137, 0.88, 27.87, 0.00, 1, 753, 726,8
2016-08-01, 06:00:00, -23.66, 252.67, 137, 0.87, 27.99, 0.00, 5, 1310, 2292,8
2016-08-01, 06:00:00, 41.11, 183.78, 137, 0.88, 27.75, 0.00, 4, 1965, 124,8
2016-08-01, 06:00:00, 18.38, 311.87, 138, 0.81, 31.22, 0.00, 1, 2261, 272,8
2016-08-01, 06:00:00, -6.69, 349.63, 138, 0.82, 38.44, 0.00, 1, 1330, 1525,8
2016-08-01, 06:00:00, 22.97, 141.34, 138, 0.90, 33.72, 0.00, 4, 616, 715,8
2016-08-01, 06:00:00, 40.97, 183.50, 138, 0.81, 31.29, 0.00, 4, 1956, 131,8
2016-08-01, 06:00:00, -7.10, 218.90, 138, 0.80, 34.87, 0.00, 5, 157, 1827,8
2016-08-01, 06:00:00, -31.59, 44.24, 138, 0.89, 32.95, 0.00, 2, 309, 361,8
2016-08-01, 06:00:00, -27.85, 106.05, 138, 0.86, 31.90, 0.00, 2, 553, 2367,8
2016-08-01, 06:00:00, 18.42, 311.92, 138, 0.89, 34.07, 0.00, 1, 2262, 274,8
2016-08-01, 06:00:00, -28.59, 262.35, 138, 0.81, 35.33, 0.00, 5, 1609, 2455,8
2016-08-01, 06:00:00, 26.04, 213.64, 138, 0.86, 33.70, 0.00, 4, 3017, 425,8
2016-08-01, 06:00:00, 45.18, 325.81, 139, 0.90, 45.45, 0.00, 3, 2236, 114,8
2016-08-01, 06:00:00, -19.25, 58.76, 139, 0.84, 42.32, 0.00, 2, 890, 867,8
2016-08-01, 06:00:00, 24.45, 326.32, 139, 0.81, 42.41, 0.00, 1, 2379, 786,8
2016-08-01, 06:00:00, -29.99, 263.29, 139, 0.85, 40.99, 0.00, 5, 1638, 2505,8
2016-08-01, 06:00:00, -3.57, 323.75, 139, 0.90, 42.87, 0.00, 1, 1414, 699,8
2016-08-01, 06:00:00, 20.47, 311.24, 139, 0.82, 43.60, 0.00, 1, 2351, 248,8
2016-08-01, 06:00:00, -5.26, 263.23, 139, 0.84, 46.94, 0.00, 5, 1636, 1699,8
2016-08-01, 06:00:00, -22.99, 107.01, 139, 0.88, 41.11, 0.00, 2, 726, 2400,8
2016-08-01, 06:00:00, -9.42, 260.08, 139, 0.84, 41.95, 0.00, 5, 1539, 1828,8
2016-08-01, 06:00:00, 27.29, 322.52, 139, 0.89, 47.40, 0.00, 1, 2510, 657,8
2016-08-01, 06:00:00, -29.06, 262.94, 140, 0.83, 59.14, 0.00, 5, 1627, 2472,8
2016-08-01, 06:00:00, -32.83, 87.17, 140, 0.82, 53.64, 0.00, 2, 461, 1758,8
2016-08-01, 06:00:00, -14.44, 325.34, 140, 0.89, 59.78, 0.00, 1, 1043, 753,8
2016-08-01, 06:00:00, 52.29, 158.56, 140, 0.83, 115.35, 0.00, 3, 1267, 2764,8
2016-08-01, 06:00:00, -15.78, 324.10, 140, 0.88, 113.86, 0.00, 1, 991, 711,8
2016-08-01, 06:00:00, -4.78, 325.10, 140, 0.86, 106.58, 0.00, 1, 1374, 745,8
2016-08-01, 06:00:00, -27.26, 263.59, 140, 0.86, 59.55, 0.00, 5, 1647, 2410,8
2016-08-01, 06:00:00, 16.22, 312.58, 140, 0.86, 50.52, 0.00, 1, 2169, 299,8
2016-08-01, 06:00:00, 15.89, 224.86, 140, 0.82, 63.09, 0.00, 5, 384, 934,8
2016-08-01, 06:00:00, -25.69, 258.43, 140, 0.87, 73.50, 0.00, 5, 1488, 2355,8
2016-08-01, 06:00:00, 36.41, 231.88, 141, 0.94, 0.05, 0.00, 5, 635, 204,8
2016-08-01, 06:00:00, -9.41, 140.02, 141, 0.90, 0.86, 0.00, 4, 570, 1872,8
2016-08-01, 06:00:00, -47.50, 120.57, 141, 0.95, 0.21, 0.00, 6, 541, 2678,8
2016-08-01, 06:00:00, 32.77, 287.42, 141, 0.95, 0.19, 0.00, 5, 2414, 354,8
2016-08-01, 06:00:00, -15.68, 206.54, 141, 0.91, 0.66, 0.00, 4, 2741, 2141,8
2016-08-01, 06:00:00, 47.48, 223.15, 141, 0.91, 1.00, 0.00, 3, 2731, 2462,8
2016-08-01, 06:00:00, -9.75, 0.29, 141, 0.93, 0.98, 0.00, 1, 1230, 1855,8
2016-08-01, 06:00:00, -19.00, 275.45, 141, 0.94, 0.04, 0.00, 5, 2018, 2154,8
2016-08-01, 06:00:00, 17.33, 138.86, 141, 0.90, 0.33, 0.00, 4, 529, 907,8
2016-08-01, 06:00:00, -36.57, 354.27, 141, 0.91, 0.62, 0.00, 1, 328, 1668,8
2016-08-01, 06:00:00, -6.20, 149.30, 142, 0.92, 1.21, 0.00, 4, 885, 1741,8
2016-08-01, 06:00:00, 42.44, 341.35, 142, 0.90, 1.64, 0.00, 1, 2982, 1269,8
2016-08-01, 06:00:00, 12.26, 248.34, 142, 0.91, 1.50, 0.00, 5, 1175, 1148,8
2016-08-01, 06:00:00, 21.25, 212.02, 142, 0.90, 2.45, 0.00, 4, 2952, 652,8
2016-08-01, 06:00:00, 29.24, 147.79, 142, 0.95, 1.27, 0.00, 4, 835, 528,8
2016-08-01, 06:00:00, 30.22, 214.74, 142, 0.94, 1.87, 0.00, 4, 3062, 225,8
2016-08-01, 06:00:00, 21.27, 212.24, 142, 0.90, 1.17, 0.00, 4, 2961, 648,8
2016-08-01, 06:00:00, 34.51, 346.03, 142, 0.93, 2.21, 0.00, 1, 2668, 1414,8
2016-08-01, 06:00:00, 43.38, 229.19, 142, 0.94, 1.92, 0.00, 3, 2962, 2450,8
2016-08-01, 06:00:00, -0.67, 260.44, 142, 0.90, 2.19, 0.00, 5, 1550, 1557,8
2016-08-01, 06:00:00, -31.61, 337.23, 143, 0.90, 4.45, 0.00, 1, 489, 1140,8
2016-08-01, 06:00:00, 26.83, 210.59, 143, 0.93, 4.90, 0.00, 4, 2896, 438,8
2016-08-01, 06:00:00, -47.85, 120.42, 143, 0.93, 4.80, 0.00, 6, 555, 2668,8
2016-08-01, 06:00:00, -26.88, 185.91, 143, 0.91, 4.36, 0.00, 4, 2033, 2427,8
2016-08-01, 06:00:00, -11.07, 62.06, 143, 0.91, 4.45, 0.00, 2, 1176, 975,8
2016-08-01, 06:00:00, -0.12, 207.36, 143, 0.92, 4.88, 0.00, 4, 2772, 1541,8
2016-08-01, 06:00:00, 37.27, 316.64, 143, 0.93, 4.26, 0.00, 1, 2965, 449,8
2016-08-01, 06:00:00, 24.43, 215.53, 143, 0.93, 3.64, 0.00, 5, 22, 481,8
2016-08-01, 06:00:00, -23.81, 358.91, 143, 0.93, 4.88, 0.00, 1, 773, 1812,8
2016-08-01, 06:00:00, 30.46, 213.02, 143, 0.91, 4.29, 0.00, 4, 2992, 246,8
2016-08-01, 06:00:00, -1.67, 259.63, 144, 0.95, 7.38, 0.00, 5, 1525, 1588,8
2016-08-01, 06:00:00, 43.32, 158.38, 144, 0.95, 7.20, 0.00, 4, 1176, 45,8
2016-08-01, 06:00:00, 35.05, 231.68, 144, 0.91, 5.87, 0.00, 5, 628, 256,8
2016-08-01, 06:00:00, 30.66, 342.79, 144, 0.93, 6.42, 0.00, 1, 2534, 1314,8
2016-08-01, 06:00:00, 38.21, 317.22, 144, 0.94, 5.00, 0.00, 1, 2996, 470,8
2016-08-01, 06:00:00, -23.95, 359.93, 144, 0.94, 7.21, 0.00, 1, 766, 1844,8
2016-08-01, 06:00:00, -25.45, 10.85, 144, 0.95, 7.42, 0.00, 1, 674, 2193,8
2016-08-01, 06:00:00, -41.73, 160.93, 144, 0.94, 6.50, 0.00, 4, 1256, 2955,8
2016-08-01, 06:00:00, -19.14, 274.88, 144, 0.91, 5.02, 0.00, 5, 2000, 2157,8
2016-08-01, 06:00:00, 29.57, 332.13, 144, 0.92, 5.73, 0.00, 1, 2532, 977,8
2016-08-01, 06:00:00, -10.57, 359.23, 145, 0.94, 9.32, 0.00, 1, 1205, 1822,8
2016-08-01, 06:00:00, -25.00, 76.06, 145, 0.93, 8.79, 0.00, 2, 740, 1415,8
2016-08-01, 06:00:00, -5.87, 228.39, 145, 0.93, 9.05, 0.00, 5, 512, 1749,8
2016-08-01, 06:00:00, 15.23, 322.09, 145, 0.92, 9.69, 0.00, 1, 2072, 642,8
2016-08-01, 06:00:00, -10.46, 146.29, 145, 0.95, 8.41, 0.00, 4, 785, 1890,8
2016-08-01, 06:00:00, 22.37, 196.93, 145, 0.94, 8.37, 0.00, 4, 2397, 749,8
2016-08-01, 06:00:00, 40.50, 227.90, 145, 0.93, 7.61, 0.00, 3, 3063, 2571,8
2016-08-01, 06:00:00, -21.68, 282.36, 145, 0.91, 8.31, 0.00, 5, 2243, 2273,8
2016-08-01, 06:00:00, -41.54, 221.56, 145, 0.91, 9.14, 0.00, 6, 387, 142,8
2016-08-01, 06:00:00, -7.80, 229.06, 145, 0.91, 9.53, 0.00, 5, 536, 1817,8
2016-08-01, 06:00:00, 42.18, 213.62, 146, 0.94, 11.60, 0.00, 3, 2769, 2820,8
2016-08-01, 06:00:00, -6.40, 210.03, 146, 0.91, 11.37, 0.00, 4, 2874, 1794,8
2016-08-01, 06:00:00, 16.17, 232.78, 146, 0.90, 11.48, 0.00, 5, 666, 971,8
2016-08-01, 06:00:00, 22.51, 231.45, 146, 0.92, 11.32, 0.00, 5, 620, 733,8
2016-08-01, 06:00:00, 20.62, 320.62, 146, 0.92, 12.38, 0.00, 1, 2276, 591,8
2016-08-01, 06:00:00, -8.36, 273.27, 146, 0.92, 11.52, 0.00, 5, 1949, 1802,8
2016-08-01, 06:00:00, 49.42, 231.10, 146, 0.92, 10.41, 0.00, 3, 2753, 2247,8
2016-08-01, 06:00:00, 34.30, 221.11, 146, 0.92, 10.96, 0.00, 5, 243, 152,8
2016-08-01, 06:00:00, -8.68, 341.32, 146, 0.90, 10.74, 0.00, 1, 1265, 1268,8
2016-08-01, 06:00:00, 2.16, 262.06, 146, 0.91, 12.22, 0.00, 5, 1600, 1470,8
2016-08-01, 06:00:00, 28.33, 226.11, 147, 0.94, 12.58, 0.00, 5, 430, 462,8
2016-08-01, 06:00:00, -7.95, 268.88, 147, 0.93, 14.71, 0.00, 5, 1811, 1785,8
2016-08-01, 06:00:00, -2.22, 203.91, 147, 0.93, 14.01, 0.00, 4, 2644, 1619,8
2016-08-01, 06:00:00, 49.30, 311.71, 147, 0.92, 12.50, 0.00, 3, 2436, 425,8
2016-08-01, 06:00:00, -23.83, 350.24, 147, 0.95, 12.86, 0.00, 1, 781, 1544,8
2016-08-01, 06:00:00, -47.44, 230.85, 147, 0.92, 14.60, 0.00, 6, 772, 249,8
2016-08-01, 06:00:00, -25.38, 175.01, 147, 0.92, 14.75, 0.00, 4, 1691, 2347,8
2016-08-01, 06:00:00, -16.98, 92.70, 147, 0.92, 13.14, 0.00, 2, 993, 1931,8
2016-08-01, 06:00:00, -0.17, 214.60, 147, 0.90, 12.55, 0.00, 4, 3056, 1544,8
2016-08-01, 06:00:00, 22.02, 214.77, 147, 0.93, 14.22, 0.00, 4, 3063, 581,8
2016-08-01, 06:00:00, 38.96, 301.36, 148, 0.92, 17.16, 0.00, 3, 2986, 229,8
2016-08-01, 06:00:00, -6.21, 228.58, 148, 0.91, 15.16, 0.00, 5, 519, 1761,8
2016-08-01, 06:00:00, 21.05, 314.56, 148, 0.93, 16.04, 0.00, 1, 2341, 373,8
2016-08-01, 06:00:00, -9.17, 229.60, 148, 0.92, 15.39, 0.00, 5, 555, 1865,8
2016-08-01, 06:00:00, 26.22, 227.66, 148, 0.91, 15.28, 0.00, 5, 486, 561,8
2016-08-01, 06:00:00, -6.57, 6.54, 148, 0.95, 15.56, 0.00, 1, 1325, 2053,8
2016-08-01, 06:00:00, 6.05, 242.84, 148, 0.91, 16.98, 0.00, 5, 1000, 1341,8
2016-08-01, 06:00:00, -1.75, 201.84, 148, 0.93, 16.84, 0.00, 4, 2569, 1600,8
2016-08-01, 06:00:00, 47.37, 162.57, 148, 0.93, 16.76, 0.00, 3, 1327, 2967,8
2016-08-01, 06:00:00, 35.57, 343.18, 148, 0.90, 15.55, 0.00, 1, 2712, 1326,8
2016-08-01, 06:00:00, 26.91, 226.28, 149, 0.94, 18.36, 0.00, 5, 436, 520,8
2016-08-01, 06:00:00, -4.81, 332.31, 149, 0.91, 19.29, 0.00, 1, 1381, 983,8
2016-08-01, 06:00:00, -23.14, 104.90, 149, 0.93, 18.96, 0.00, 2, 734, 2328,8
2016-08-01, 06:00:00, -44.68, 225.45, 149, 0.94, 19.58, 0.00, 6, 575, 208,8
2016-08-01, 06:00:00, -48.03, 120.49, 149, 0.91, 19.51, 0.00, 6, 559, 2661,8
2016-08-01, 06:00:00, -11.59, 275.29, 149, 0.94, 18.93, 0.00, 5, 2013, 1909,8
2016-08-01, 06:00:00, -29.79, 333.84, 149, 0.91, 17.89, 0.00, 1, 541, 1032,8
2016-08-01, 06:00:00, -19.51, 334.65, 149, 0.91, 19.64, 0.00, 1, 902, 1058,8
2016-08-01, 06:00:00, -31.64, 172.65, 149, 0.91, 18.24, 0.00, 4, 1618, 2563,8
2016-08-01, 06:00:00, -14.37, 94.97, 149, 0.92, 19.40, 0.00, 2, 1074, 2003,8
2016-08-01, 06:00:00, -4.56, 335.24, 150, 0.91, 20.30, 0.00, 1, 1391, 1077,8
2016-08-01, 06:00:00, -36.15, 264.75, 150, 0.94, 22.71, 0.00, 5, 1683, 2730,8
2016-08-01, 06:00:00, 29.39, 218.26, 150, 0.91, 21.82, 0.00, 5, 132, 313,8
2016-08-01, 06:00:00, 31.00, 335.62, 150, 0.92, 21.44, 0.00, 1, 2568, 1089,8
2016-08-01, 06:00:00, -20.24, 5.19, 150, 0.92, 20.25, 0.00, 1, 878, 2010,8
2016-08-01, 06:00:00, -12.55, 278.03, 150, 0.94, 23.57, 0.00, 5, 2101, 1946,8
2016-08-01, 06:00:00, -11.36, 262.00, 150, 0.95, 22.46, 0.00, 5, 1598, 1889,8
2016-08-01, 06:00:00, -34.18, 217.78, 150, 0.92, 21.17, 0.00, 5, 113, 2972,8
2016-08-01, 06:00:00, 32.15, 330.49, 150, 0.95, 24.77, 0.00, 1, 2636, 924,8
2016-08-01, 06:00:00, 24.70, 220.88, 150, 0.91, 24.97, 0.00, 5, 234, 546,8
2016-08-01, 06:00:00, 26.80, 326.23, 151, 0.94, 25.83, 0.00, 1, 2465, 783,8
2016-08-01, 06:00:00, -36.41, 40.00, 151, 0.94, 29.97, 0.00, 2, 45, 200,8
